ï»¿Events_id,Stores,campaign_id,Start_date,End_date,Products,Category,base_price,promo_type,Before_promo,After_promo,incremental_revenue,incremental_sold_units,incremental_sold_units_percentage,incremental_revenue_percentage
005c46,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",18,15,-176.25,-3,-16.67,-17.80
38bf1b,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",30,25,-293.75,-5,-16.67,-17.80
6e412f,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",34,28,-2511.00,-6,-17.65,-17.80
7f6f08,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",24,20,-235.00,-4,-16.67,-17.80
591730,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",64,53,-1029.75,-11,-17.19,-17.88
ad783e,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",30,25,-268.75,-5,-16.67,-17.92
fb29d7,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",28,23,-2092.25,-5,-17.86,-18.01
933cae,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",28,23,-2092.25,-5,-17.86,-18.01
63ef11,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",46,38,-748.50,-8,-17.39,-18.08
b79fd9,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",150,123,-7922.25,-27,-18.00,-18.21
078a6a,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",57,47,-935.25,-10,-17.54,-18.23
729701,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",22,18,-1673.50,-4,-18.18,-18.33
0aefa5,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",33,27,-2510.25,-6,-18.18,-18.33
cd4c5a,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",34,28,-561.00,-6,-17.65,-18.33
47af00,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",183,150,-5260.50,-33,-18.03,-18.43
a21f91,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",393,322,-11317.50,-71,-18.07,-18.46
be6ab1,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",73,60,-1215.00,-13,-17.81,-18.49
44838e,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",49,40,-3765.00,-9,-18.37,-18.51
17edbc,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",281,230,-8128.50,-51,-18.15,-18.54
f49149,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",27,22,-2091.50,-5,-18.52,-18.67
4fbcf6,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",27,22,-2091.50,-5,-18.52,-18.67
75f9b8,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",27,22,-2091.50,-5,-18.52,-18.67
c11cad,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",61,50,-1027.50,-11,-18.03,-18.72
e8d896,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",40,33,-374.75,-7,-17.50,-18.74
ea384f,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",40,33,-374.75,-7,-17.50,-18.74
26e506,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",72,59,-1214.25,-13,-18.06,-18.74
5c50b6,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",55,45,-933.75,-10,-18.18,-18.86
3906da,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",33,27,-560.25,-6,-18.18,-18.86
6bfa15,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",16,13,-1254.75,-3,-18.75,-18.90
6ee8ab,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",16,13,-1254.75,-3,-18.75,-18.90
4ced30,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",60,49,-1026.75,-11,-18.33,-19.01
d4ccb5,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",61,50,-642.50,-11,-18.03,-19.15
55b461,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",21,17,-1672.75,-4,-19.05,-19.19
da9b71,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",63,51,-5018.25,-12,-19.05,-19.19
eb3ac8,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",42,34,-3345.50,-8,-19.05,-19.19
985960,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",21,17,-1672.75,-4,-19.05,-19.19
eb5927,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",21,17,-1672.75,-4,-19.05,-19.19
9faad8,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",54,44,-933.00,-10,-18.52,-19.20
3b54c7,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",367,297,-20522.75,-70,-19.07,-19.28
4c7359,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",43,35,-746.25,-8,-18.60,-19.28
316f12,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",33,27,-350.25,-6,-18.18,-19.30
8d349f,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",22,18,-213.50,-4,-18.18,-19.41
82ff02,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",22,18,-213.50,-4,-18.18,-19.41
2ae8b8,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",22,18,-213.50,-4,-18.18,-19.41
f957f1,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",22,18,-213.50,-4,-18.18,-19.41
8d68bc,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",357,289,-10824.75,-68,-19.05,-19.44
3b086a,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",36,29,-2926.75,-7,-19.44,-19.59
1a4a61,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",36,29,-2926.75,-7,-19.44,-19.59
2cbc21,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",58,47,-1025.25,-11,-18.97,-19.64
d5769b,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",42,34,-745.50,-8,-19.05,-19.72
b60e6a,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",63,51,-1118.25,-12,-19.05,-19.72
75ad53,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",59,48,-641.00,-11,-18.64,-19.75
902a62,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",96,77,-7942.75,-19,-19.79,-19.94
ed7b12,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",16,13,-159.75,-3,-18.75,-19.97
bd1314,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",37,30,-407.50,-7,-18.92,-20.02
8e97d1,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",72,58,-1303.50,-14,-19.44,-20.12
94953c,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",15,12,-1254.00,-3,-20.00,-20.14
b27f2a,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",37,30,-372.50,-7,-18.92,-20.14
366c89,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",25,20,-2090.00,-5,-20.00,-20.14
e60b61,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",15,12,-1254.00,-3,-20.00,-20.14
dec49d,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",21,17,-232.75,-4,-19.05,-20.15
1fcb3a,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",89,72,-989.00,-17,-19.10,-20.20
decd5e,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",21,17,-212.75,-4,-19.05,-20.26
a0dc46,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",129,104,-1453.00,-25,-19.38,-20.48
67820e,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",31,25,-318.75,-6,-19.35,-20.56
d1ceaf,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",36,29,-371.75,-7,-19.44,-20.65
41dc33,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",36,29,-371.75,-7,-19.44,-20.65
77c2be,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",78,62,-6686.50,-16,-20.51,-20.66
f8a2a6,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",45,36,-837.00,-9,-20.00,-20.67
9cf38e,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",40,32,-744.00,-8,-20.00,-20.67
fc2f67,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",34,27,-2925.25,-7,-20.59,-20.73
a6a18f,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",34,27,-2925.25,-7,-20.59,-20.73
ec3591,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",79,63,-1487.25,-16,-20.25,-20.92
b456c0,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",91,72,-7939.00,-19,-20.88,-21.02
f1421a,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",49,39,-929.25,-10,-20.41,-21.07
8b751b,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",15,12,-174.00,-3,-20.00,-21.09
d42636,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",25,20,-290.00,-5,-20.00,-21.09
ba72b1,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",15,12,-174.00,-3,-20.00,-21.09
6ba4b5,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",15,12,-174.00,-3,-20.00,-21.09
0179b3,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",15,12,-174.00,-3,-20.00,-21.09
a6cb9e,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",15,12,-174.00,-3,-20.00,-21.09
a2d32f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",39,31,-743.25,-8,-20.51,-21.18
7634c0,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",15,12,-159.00,-3,-20.00,-21.20
c198da,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",19,15,-1671.25,-4,-21.05,-21.20
d31787,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,20,-265.00,-5,-20.00,-21.20
e788e5,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",30,24,-318.00,-6,-20.00,-21.20
92151c,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,20,-265.00,-5,-20.00,-21.20
785811,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,20,-265.00,-5,-20.00,-21.20
d622c3,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",25,20,-265.00,-5,-20.00,-21.20
b91c31,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",89,71,-1043.25,-18,-20.22,-21.31
93dff2,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",390,308,-13023.00,-82,-21.03,-21.41
d290a1,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",343,270,-21372.50,-73,-21.28,-21.49
3edc10,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",246,194,-8257.50,-52,-21.14,-21.52
35637b,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",301,237,-10161.75,-64,-21.26,-21.64
ff3c54,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",24,19,-289.25,-5,-20.83,-21.91
5c8834,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",24,19,-289.25,-5,-20.83,-21.91
91fec3,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",101,79,-9189.25,-22,-21.78,-21.92
c1c42d,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",28,22,-556.50,-6,-21.43,-22.08
2186aa,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,15,-231.25,-4,-21.05,-22.13
7912c8,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,15,-231.25,-4,-21.05,-22.13
432f1d,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,15,-231.25,-4,-21.05,-22.13
fedf26,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",19,15,-211.25,-4,-21.05,-22.24
f21ef6,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",18,14,-1670.50,-4,-22.22,-22.36
b110d3,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",18,14,-1670.50,-4,-22.22,-22.36
14f79d,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",252,196,-16387.00,-56,-22.22,-22.42
87564a,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",346,269,-22531.75,-77,-22.25,-22.46
a304b6,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",285,222,-9994.50,-63,-22.11,-22.48
ebd35e,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",323,251,-21068.25,-72,-22.29,-22.49
8.25E+90,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",112,88,-1386.00,-24,-21.43,-22.50
d8a4ae,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",28,22,-346.50,-6,-21.43,-22.50
93a29e,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",28,22,-346.50,-6,-21.43,-22.50
731f58,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",28,22,-346.50,-6,-21.43,-22.50
861506,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",334,260,-11739.00,-74,-22.16,-22.53
5ab1d5,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",98,76,-9187.00,-22,-22.45,-22.59
5372de,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",28,22,-316.50,-6,-21.43,-22.61
4162d7,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",110,86,-1384.50,-24,-21.82,-22.88
bff226,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",57,44,-5428.00,-13,-22.81,-22.95
8d14e2,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",105,82,-1326.50,-23,-21.90,-22.97
f304a8,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",204,157,-13747.75,-47,-23.04,-23.24
0cc836,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",18,14,-230.50,-4,-22.22,-23.28
c0929c,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",18,14,-230.50,-4,-22.22,-23.28
f65a1e,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",255,196,-17257.00,-59,-23.14,-23.34
31b59d,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",27,21,-315.75,-6,-22.22,-23.39
292ca5,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",287,220,-19595.00,-67,-23.34,-23.54
cf2a34,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",106,81,-10435.75,-25,-23.58,-23.72
0ba095,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Suflower_Oil (1L)","Grocery & Staples",156,"25% OFF",274,210,-10141.50,-64,-23.36,-23.73
65a802,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",13,10,-172.50,-3,-23.08,-24.13
bed4b4,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",13,10,-157.50,-3,-23.08,-24.23
ebc2d2,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",70,53,-7094.75,-17,-24.29,-24.42
0842b9,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",290,"25% OFF",227,172,-16079.00,-55,-24.23,-24.43
9e59d5,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",64,49,-861.75,-15,-23.44,-24.48
f39a0c,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",49,37,-1107.75,-12,-24.49,-25.12
1bff17,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",112,85,-1548.75,-27,-24.11,-25.14
ca3893,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",52,39,-1199.25,-13,-25.00,-25.63
6b26bc,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",24,18,-343.50,-6,-25.00,-26.02
62769f,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",16,12,-229.00,-4,-25.00,-26.02
a0017b,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",16,12,-229.00,-4,-25.00,-26.02
6cb844,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",28,21,-365.75,-7,-25.00,-26.13
21ac82,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",46,34,-5005.50,-12,-26.09,-26.22
4ab3bc,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",66,49,-1566.75,-17,-25.76,-26.38
780aaa,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,"Home Care",415,"25% OFF",19,14,-2085.50,-5,-26.32,-26.45
eaa64b,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",58,43,-1382.25,-15,-25.86,-26.48
367337,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",81,60,-1935.00,-21,-25.93,-26.54
0b51fe,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",39,29,-521.75,-10,-25.64,-26.76
38ebfb,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",27,20,-365.00,-7,-25.93,-27.04
4a34a6,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",90,"25% OFF",34,25,-828.75,-9,-26.47,-27.08
a85a9a,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",50,"25% OFF",42,31,-573.25,-11,-26.19,-27.30
ebbbb9,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,"Home Care",55,"25% OFF",19,14,-285.50,-5,-26.32,-27.32
