Events_id,Cities,campaign_id,Start_date,End_date,Products,Category,base_price,Promotions,offers,promo_type,quantity_sold_before_promo,quantity_sold_after_promo,No_USe,Reveneu_before_promo,Reveneu_after_promo,IR,ISU,store_id
b27f2a,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,37,30,30,1850,1125,-725,-7,STBLR-6
e88818,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,82,79,79,34030,24588.75,-9441.25,-3,STCHE-7
eae379,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,161,231,231,27692,26620.44,-1071.56,70,STVJD-0
8937eb,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,357,317,317,55692,37089,-18603,-40,STCHE-1
718bb4,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,129,165,165,7998,5115,-2883,36,STHYD-2
6f3721,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,118,928,464,41300,162400,121100,810,STMDU-3
366c89,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,25,20,20,10375,6225,-4150,-5,STMDU-3
a304b6,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,285,222,222,44460,25974,-18486,-63,STHYD-3
32d8f2,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,31,26,26,1705,1072.5,-632.5,-5,STCHE-5
2f0b42,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,213,302,302,36636,34802.48,-1833.52,89,STVSK-1
c0929c,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,18,14,14,990,577.5,-412.5,-4,STHYD-0
86196b,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,13,11,11,5395,3423.75,-1971.25,-2,STTRV-0
e621c9,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,27,39,39,5130,3705,-1425,12,STMLR-0
bb77b1,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,54,412,206,55080,210120,155040,358,STMYS-3
811007,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,27,25,25,1485,1031.25,-453.75,-2,STBLR-9
c405b3,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,252,221,221,73080,48067.5,-25012.5,-31,STCBE-2
2.36E+34,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,52,65,65,9880,6175,-3705,13,STMDU-1
1490b8,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,361,2794,1397,133570,516890,383320,2433,STMDU-2
cc5ed4,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,444,395,395,69264,46215,-23049,-49,STMYS-2
583386,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,63,508,254,74970,302260,227290,445,STBLR-9
ebc2d2,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,70,53,53,29050,16496.25,-12553.75,-17,STVSK-4
7d3d63,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,68,410,205,23800,71750,47950,342,STCHE-1
6ebca9,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,60,480,240,21000,84000,63000,420,STTRV-0
48d526,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,115,332,332,345000,830000,485000,217,STCHE-7
716abd,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,54,476,238,64260,283220,218960,422,STMYS-1
fa0c0c,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,40,264,132,14000,46200,32200,224,STCBE-1
c15780,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,183,1416,708,67710,261960,194250,1233,STVJD-1
e17280,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,38,258,129,45220,153510,108290,220,STVSK-2
388a78,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,200,BOGOF,0.5,BOGOF,307,2554,1277,61400,255400,194000,2247,STMDU-0
e116d8,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,98,133,133,6076,4123,-1953,35,STVSK-4
9cf38e,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,40,32,32,3600,2160,-1440,-8,STCBE-3
e97ac0,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,22,30,30,1364,930,-434,8,STTRV-0
02fe6a,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,152,133,133,44080,28927.5,-15152.5,-19,STMLR-1
a34aa4,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,369,332,332,57564,38844,-18720,-37,STBLR-5
7f1521,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,19,14,14,1045,577.5,-467.5,-5,STMYS-1
8d14e2,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,105,82,82,5775,3382.5,-2392.5,-23,STBLR-8
7a22bc,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,283,492,492,48676,56698.08,8022.08,209,STBLR-6
32c24e,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,392,568,568,337120,327281.6,-9838.4,176,STBLR-8
966652,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,64,55,55,3520,2268.75,-1251.25,-9,STCBE-3
acaff0,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,133,195,195,8246,6045,-2201,62,STHYD-0
b91c31,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,89,71,71,4895,2928.75,-1966.25,-18,STMYS-1
05e55f,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,200,BOGOF,0.5,BOGOF,415,3518,1759,83000,351800,268800,3103,STBLR-0
108d5a,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,29,202,101,29580,103020,73440,173,STCBE-0
160abb,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,336,534,534,288960,307690.8,18730.8,198,STCBE-3
613571,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,168,514,514,504000,1285000,781000,346,STTRV-1
fea4be,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,30,258,129,9000,38700,29700,228,STMYS-3
d33301,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,98,88,88,5390,3630,-1760,-10,STHYD-0
675714,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,61,402,201,21350,70350,49000,341,STCBE-3
4cefe1,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,127,185,185,7874,5735,-2139,58,STMYS-1
34395c,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,434,1514,1514,1302000,3785000,2483000,1080,STBLR-0
90b5b0,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,25,18,18,1375,742.5,-632.5,-7,STBLR-3
6e79d3,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,373,2878,1439,138010,532430,394420,2505,STBLR-2
79bfae,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,65,50% OFF,0.5,OFF,134,182,182,8710,5915,-2795,48,STMYS-2
5202ed,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,306,275,275,47736,32175,-15561,-31,STBLR-4
e31e72,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,33,31,31,1650,1162.5,-487.5,-2,STHYD-4
3131b7,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,54,45,45,4860,3037.5,-1822.5,-9,STMYS-3
d134e0,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,442,1365,1365,1326000,3412500,2086500,923,STBLR-3
605f5e,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,52,50,50,21580,15562.5,-6017.5,-2,STVJD-0
d622c3,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,25,20,20,1250,750,-500,-5,STHYD-0
fc3573,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,61,326,163,72590,193970,121380,265,STMYS-2
d4b484,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,65,50% OFF,0.5,OFF,140,186,186,9100,6045,-3055,46,STHYD-2
9c5d5a,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,308,455,455,264880,262171,-2709,147,STMDU-1
1507,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,110,50% OFF,0.5,OFF,57,61,61,6270,3355,-2915,4,STMDU-3
91fec3,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,101,79,79,41915,24588.75,-17326.25,-22,STMYS-1
66c422,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,66,454,227,19800,68100,48300,388,STBLR-5
0e888c,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,274,334,334,235640,192450.8,-43189.2,60,STVSK-3
fe72b2,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,133,674,337,46550,117950,71400,541,STHYD-3
baecfe,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,31,43,43,1922,1333,-589,12,STVJD-0
261bd6,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,308,452,452,264880,260442.4,-4437.6,144,STCHE-0
85e08f,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,50,304,152,59500,180880,121380,254,STVSK-4
73564c,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,43,63,63,8170,5985,-2185,20,STBLR-5
316f12,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,33,27,27,1815,1113.75,-701.25,-6,STHYD-6
eb3ac8,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,42,34,34,17430,10582.5,-6847.5,-8,STHYD-0
930325,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,31,28,28,2790,1890,-900,-3,STTRV-0
292d0a,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,219,304,304,37668,35032.96,-2635.04,85,STMDU-0
d4fced,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,132,1040,520,46200,182000,135800,908,STHYD-0
da3d1d,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,78,69,69,32370,21476.25,-10893.75,-9,STVSK-2
73f158,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,118,918,459,120360,468180,347820,800,STHYD-2
b8c7c8,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,31,26,26,1550,975,-575,-5,STHYD-6
141aea,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,111,986,493,113220,502860,389640,875,STCHE-7
42ba27,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,115,101,101,6325,4166.25,-2158.75,-14,STBLR-2
870b25,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,418,2232,1116,154660,412920,258260,1814,STMYS-0
e3929b,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,98,128,128,6076,3968,-2108,30,STMYS-0
6562df,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,78,620,310,79560,316200,236640,542,STCBE-1
fe94ae,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,450,3968,1984,166500,734080,567580,3518,STMYS-1
66b7cc,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,82,656,328,28700,114800,86100,574,STCHE-3
3d7dc9,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,65,50% OFF,0.5,OFF,127,133,133,8255,4322.5,-3932.5,6,STCHE-1
5.40E+190,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,362,535,535,311320,308267,-3053,173,STBLR-0
1d8f76,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,301,433,433,51772,49898.92,-1873.08,132,STMYS-0
4e7ca5,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,54,438,219,16200,65700,49500,384,STMYS-1
1bb04d,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,240,355,355,41280,40910.2,-369.8,115,STCBE-3
793873,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,248,225,225,38688,26325,-12363,-23,STVSK-2
536fbf,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,217,659,659,651000,1647500,996500,442,STMLR-2
b68b77,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,244,368,368,41968,42408.32,440.32,124,STCBE-0
434698,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,39,63,63,2418,1953,-465,24,STVSK-0
021d48,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,61,486,243,62220,247860,185640,425,STMLR-2
a386d9,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,54,50,50,4860,3375,-1485,-4,STCHE-2
b46d32,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,337,2674,1337,124690,494690,370000,2337,STMDU-1
3af058,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,36,216,108,10800,32400,21600,180,STVSK-3
0efde2,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples,200,BOGOF,0.5,BOGOF,448,3790,1895,89600,379000,289400,3342,STCHE-7
80be79,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,39,312,156,46410,185640,139230,273,STBLR-4
879d9a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,318,915,915,954000,2287500,1333500,597,STBLR-2
742ad5,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,357,549,549,307020,316333.8,9313.8,192,STBLR-4
b2270b,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,52,346,173,15600,51900,36300,294,STHYD-0
2e0f86,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,71,80,80,4402,2480,-1922,9,STMDU-2
d85264,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,30,240,120,9000,36000,27000,210,STMLR-1
34e00a,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,190,50% OFF,0.5,OFF,61,65,65,11590,6175,-5415,4,STCBE-1
e918c8,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,66,56,56,5940,3780,-2160,-10,STBLR-4
05d8e7,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,62,50% OFF,0.5,OFF,45,71,71,2790,2201,-589,26,STMYS-1
a0da88,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples,156,25% OFF,0.25,OFF,204,175,175,31824,20475,-11349,-29,STMLR-2
4c7359,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,43,35,35,3870,2362.5,-1507.5,-8,STVSK-2
f30579,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,860,33% OFF,0.33,OFF,337,488,488,289820,281185.6,-8634.4,151,STBLR-9
bed4b4,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,13,10,10,650,375,-275,-3,STMLR-1
c8035e,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,122,1058,529,42700,185150,142450,936,STCHE-3
8819fd,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,290,25% OFF,0.25,OFF,350,304,304,101500,66120,-35380,-46,STBLR-2
6639a5,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,31,260,130,9300,39000,29700,229,STMDU-0
dc23bb,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,42,290,145,49980,172550,122570,248,STVSK-0
df4373,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care,300,BOGOF,0.5,BOGOF,33,256,128,9900,38400,28500,223,STMDU-2
7c09bf,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,50,25% OFF,0.25,OFF,21,15,15,1050,562.5,-487.5,-6,STVSK-4
8f512d,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,364,2868,1434,134680,530580,395900,2504,STCBE-3
eb5927,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,21,17,17,8715,5291.25,-3423.75,-4,STMDU-1
87bb82,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,500 Cashback,500,Cashback,126,275,275,378000,687500,309500,149,STCBE-0
26e506,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,90,25% OFF,0.25,OFF,72,59,59,6480,3982.5,-2497.5,-13,STCHE-0
fe4a15,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,205,284,284,35260,32728.16,-2531.84,79,STCBE-4
30c488,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples,172,33% OFF,0.33,OFF,132,187,187,22704,21549.88,-1154.12,55,STTRV-0
7641,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,97,514,257,98940,262140,163200,417,STBLR-1
dabee8,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care,55,25% OFF,0.25,OFF,19,17,17,1045,701.25,-343.75,-2,STBLR-1
ba86f4,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,350,BOGOF,0.5,BOGOF,61,408,204,21350,71400,50050,347,STVSK-1
4236be,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,70,560,280,71400,285600,214200,490,STTRV-0
c43947,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,39,35,35,16185,10893.75,-5291.25,-4,STHYD-5
a617b5,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances,1020,BOGOF,0.5,BOGOF,102,820,410,104040,418200,314160,718,STHYD-4
d04921,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,65,50% OFF,0.5,OFF,50,68,68,3250,2210,-1040,18,STMLR-1
e60b61,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care,415,25% OFF,0.25,OFF,15,12,12,6225,3735,-2490,-3,STMLR-0
c9fa13,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,370,BOGOF,0.5,BOGOF,403,3134,1567,149110,579790,430680,2731,STHYD-4
7bb8ed,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care,1190,BOGOF,0.5,BOGOF,45,350,175,53550,208250,154700,305,STCHE-2
20eb36,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,65,50% OFF,0.5,OFF,80,92,92,5200,2990,-2210,12,STCBE-1
